,Month,Hour,Day Type,Load [kWh]
7269,10,22,2,13.36
7270,10,23,2,12.73
7271,10,24,2,11.14
7272,10,1,3,11.37
7273,10,2,3,10.43
7274,10,3,3,9.96
7275,10,4,3,11.98
7276,10,5,3,12.94
7277,10,6,3,62.7
7278,10,7,3,72.1
7279,10,8,3,117.92
7280,10,9,3,118.19
7281,10,10,3,136.85
7282,10,11,3,132.95000000000002
7283,10,12,3,136.24
7284,10,13,3,132.17
7285,10,14,3,121.78
7286,10,15,3,115.97
7287,10,16,3,115.97
7288,10,17,3,103.39000000000001
7289,10,18,3,74.19
7290,10,19,3,65.19
7291,10,20,3,62.09
7292,10,21,3,51.599999999999994
7293,10,22,3,15.360000000000001
7294,10,23,3,13.97
7295,10,24,3,13.2
7296,11,1,4,11.8
7297,11,2,4,12.62
7298,11,3,4,12.5
7299,11,4,4,11.92
7300,11,5,4,12.24
7301,11,6,4,16.37
7302,11,7,4,25.7
7303,11,8,4,50.74
7304,11,9,4,54.32
7305,11,10,4,49.91
7306,11,11,4,56.839999999999996
7307,11,12,4,54.52
7308,11,13,4,61.02
7309,11,14,4,57.46
7310,11,15,4,62.21999999999999
7311,11,16,4,65.83999999999999
7312,11,17,4,51.39
7313,11,18,4,24.27
7314,11,19,4,21.97
7315,11,20,4,22.03
7316,11,21,4,19.13
7317,11,22,4,17.85
7318,11,23,4,17.330000000000002
7319,11,24,4,14.12
7320,11,1,5,12.87
7321,11,2,5,13.17
7322,11,3,5,11.67
7323,11,4,5,10.72
7324,11,5,5,12.22
7325,11,6,5,16.44
7326,11,7,5,30.619999999999997
7327,11,8,5,69.67999999999999
7328,11,9,5,63.519999999999996
7329,11,10,5,68.19
7330,11,11,5,84.18
7331,11,12,5,105.56
7332,11,13,5,108.07
7333,11,14,5,106.49000000000001
7334,11,15,5,104.64
7335,11,16,5,106.37
7336,11,17,5,75.71
7337,11,18,5,39.68
7338,11,19,5,29.099999999999998
7339,11,20,5,24.45
7340,11,21,5,19.4
7341,11,22,5,18.04
7342,11,23,5,17.119999999999997
7343,11,24,5,13.79
7344,11,1,6,14.58
7345,11,2,6,15.46
7346,11,3,6,15.46
7347,11,4,6,14.77
7348,11,5,6,15.44
7349,11,6,6,19.130000000000003
7350,11,7,6,31.259999999999998
7351,11,8,6,66.94
7352,11,9,6,64.8
7353,11,10,6,81.95
7354,11,11,6,97.18
7355,11,12,6,109.06
7356,11,13,6,112.14999999999999
7357,11,14,6,105.53
7358,11,15,6,101.41
7359,11,16,6,107.27000000000001
7360,11,17,6,85.42
7361,11,18,6,48.95
7362,11,19,6,39.1
7363,11,20,6,33.41
7364,11,21,6,25.82
7365,11,22,6,17.94
7366,11,23,6,16.259999999999998
7367,11,24,6,13.73
7368,11,1,7,11.22
7369,11,2,7,11.29
7370,11,3,7,11.04
7371,11,4,7,9.97
7372,11,5,7,9.93
7373,11,6,7,18.11
7374,11,7,7,23.32
7375,11,8,7,24.05
7376,11,9,7,26.74
7377,11,10,7,36.730000000000004
7378,11,11,7,53.0
7379,11,12,7,60.43
7380,11,13,7,64.64
7381,11,14,7,68.92
7382,11,15,7,70.32
7383,11,16,7,67.91
7384,11,17,7,59.28
7385,11,18,7,13.24
7386,11,19,7,9.04
7387,11,20,7,9.67
7388,11,21,7,9.71
7389,11,22,7,9.47
7390,11,23,7,9.63
7391,11,24,7,8.93
7392,11,1,1,8.97
7393,11,2,1,10.06
7394,11,3,1,10.21
7395,11,4,1,9.23
7396,11,5,1,8.65
7397,11,6,1,11.63
7398,11,7,1,12.909999999999998
7399,11,8,1,12.84
7400,11,9,1,12.85
7401,11,10,1,12.2
7402,11,11,1,11.3
7403,11,12,1,12.33
7404,11,13,1,11.23
7405,11,14,1,10.399999999999999
7406,11,15,1,11.18
7407,11,16,1,11.129999999999999
7408,11,17,1,10.8
7409,11,18,1,9.79
7410,11,19,1,9.76
7411,11,20,1,9.75
7412,11,21,1,10.66
7413,11,22,1,11.34
7414,11,23,1,11.6
7415,11,24,1,11.6
7416,11,1,2,15.46
7417,11,2,2,15.46
7418,11,3,2,15.46
7419,11,4,2,14.45
7420,11,5,2,14.7
7421,11,6,2,13.57
7422,11,7,2,18.439999999999998
7423,11,8,2,28.86
7424,11,9,2,66.48
7425,11,10,2,78.03999999999999
7426,11,11,2,85.87
7427,11,12,2,97.43
7428,11,13,2,114.93
7429,11,14,2,123.53
7430,11,15,2,124.26999999999998
7431,11,16,2,117.03
7432,11,17,2,112.33
7433,11,18,2,89.95
7434,11,19,2,58.81
7435,11,20,2,51.099999999999994
7436,11,21,2,42.33
7437,11,22,2,31.689999999999998
7438,11,23,2,16.87
7439,11,24,2,15.280000000000001
7440,11,1,3,11.4
7441,11,2,3,11.61
7442,11,3,3,11.38
7443,11,4,3,12.18
7444,11,5,3,11.58
7445,11,6,3,11.5
7446,11,7,3,16.78
7447,11,8,3,26.35
7448,11,9,3,72.28
7449,11,10,3,91.2
7450,11,11,3,116.28
7451,11,12,3,132.77
7452,11,13,3,141.35
7453,11,14,3,152.37
7454,11,15,3,146.07
7455,11,16,3,147.67000000000002
7456,11,17,3,137.16
7457,11,18,3,105.24000000000001
7458,11,19,3,73.77000000000001
7459,11,20,3,62.489999999999995
7460,11,21,3,56.92
7461,11,22,3,48.59
7462,11,23,3,16.08
7463,11,24,3,15.49
7464,11,1,4,10.91
7465,11,2,4,12.16
7466,11,3,4,12.91
7467,11,4,4,13.95
7468,11,5,4,14.07
7469,11,6,4,12.88
7470,11,7,4,14.629999999999999
7471,11,8,4,45.13
7472,11,9,4,107.72
7473,11,10,4,119.31
7474,11,11,4,132.18
7475,11,12,4,144.76
7476,11,13,4,151.91
7477,11,14,4,153.2
7478,11,15,4,151.86
7479,11,16,4,154.57
7480,11,17,4,149.26000000000002
7481,11,18,4,122.91
7482,11,19,4,98.19999999999999
7483,11,20,4,91.17999999999999
7484,11,21,4,89.97
7485,11,22,4,84.94
7486,11,23,4,15.0
7487,11,24,4,15.41
7488,11,1,5,11.98
7489,11,2,5,13.21
7490,11,3,5,12.71
7491,11,4,5,12.76
7492,11,5,5,13.09
7493,11,6,5,14.4
7494,11,7,5,50.11
7495,11,8,5,88.81
7496,11,9,5,139.0
7497,11,10,5,143.15
7498,11,11,5,163.74
7499,11,12,5,177.67
7500,11,13,5,190.77
7501,11,14,5,192.34
7502,11,15,5,194.02999999999997
7503,11,16,5,185.23
7504,11,17,5,179.99
7505,11,18,5,154.27
7506,11,19,5,123.62
7507,11,20,5,116.27
7508,11,21,5,115.56
7509,11,22,5,111.03
7510,11,23,5,18.900000000000002
7511,11,24,5,17.38
7512,11,1,6,13.12
7513,11,2,6,14.33
7514,11,3,6,15.1
7515,11,4,6,15.21
7516,11,5,6,15.46
7517,11,6,6,15.46
7518,11,7,6,110.26
7519,11,8,6,127.64
7520,11,9,6,180.42000000000002
7521,11,10,6,180.09
7522,11,11,6,187.56
7523,11,12,6,195.01
7524,11,13,6,206.33
7525,11,14,6,207.39000000000001
7526,11,15,6,193.29000000000002
7527,11,16,6,184.32
7528,11,17,6,182.49
7529,11,18,6,155.24
7530,11,19,6,125.83
7531,11,20,6,120.65
7532,11,21,6,118.28999999999999
7533,11,22,6,113.19
7534,11,23,6,13.27
7535,11,24,6,12.86
7536,11,1,8,8.43
7537,11,2,8,9.9
7538,11,3,8,10.73
7539,11,4,8,10.6
7540,11,5,8,9.68
7541,11,6,8,10.58
7542,11,7,8,13.19
7543,11,8,8,11.540000000000001
7544,11,9,8,12.870000000000001
7545,11,10,8,12.719999999999999
7546,11,11,8,11.200000000000001
7547,11,12,8,10.96
7548,11,13,8,12.36
7549,11,14,8,36.7
7550,11,15,8,13.6
7551,11,16,8,12.110000000000001
7552,11,17,8,11.739999999999998
7553,11,18,8,10.459999999999999
7554,11,19,8,7.64
7555,11,20,8,8.25
7556,11,21,8,8.34
7557,11,22,8,9.82
7558,11,23,8,9.11
7559,11,24,8,10.24
7560,11,1,1,9.46
7561,11,2,1,10.13
7562,11,3,1,9.1
7563,11,4,1,9.28
7564,11,5,1,9.1
7565,11,6,1,8.76
7566,11,7,1,11.06
7567,11,8,1,11.719999999999999
7568,11,9,1,10.81
7569,11,10,1,10.2
7570,11,11,1,31.39
7571,11,12,1,60.28
7572,11,13,1,78.27
7573,11,14,1,66.16
7574,11,15,1,63.849999999999994
7575,11,16,1,56.36
7576,11,17,1,19.84
7577,11,18,1,12.67
7578,11,19,1,9.48
7579,11,20,1,8.79
7580,11,21,1,10.01
7581,11,22,1,8.88
7582,11,23,1,8.97
7583,11,24,1,8.77
7584,11,1,2,13.2
7585,11,2,2,13.47
7586,11,3,2,13.83
7587,11,4,2,13.8
7588,11,5,2,13.01
7589,11,6,2,14.26
7590,11,7,2,18.220000000000002
7591,11,8,2,32.03
7592,11,9,2,90.69999999999999
7593,11,10,2,106.03
7594,11,11,2,122.53
7595,11,12,2,136.13
7596,11,13,2,142.71
7597,11,14,2,157.19
7598,11,15,2,153.92
7599,11,16,2,145.14999999999998
7600,11,17,2,136.06
7601,11,18,2,107.74000000000001
7602,11,19,2,78.43
7603,11,20,2,72.86
7604,11,21,2,70.99000000000001
7605,11,22,2,66.03
7606,11,23,2,16.700000000000003
7607,11,24,2,14.72
7608,11,1,3,12.47
7609,11,2,3,12.48
7610,11,3,3,11.94
7611,11,4,3,11.88
7612,11,5,3,13.61
7613,11,6,3,13.61
7614,11,7,3,69.19
7615,11,8,3,83.34
7616,11,9,3,126.73
7617,11,10,3,121.57999999999998
7618,11,11,3,122.03
7619,11,12,3,139.47
7620,11,13,3,151.82
7621,11,14,3,145.97
7622,11,15,3,143.79
7623,11,16,3,145.07
7624,11,17,3,145.93
7625,11,18,3,128.56
7626,11,19,3,97.42
7627,11,20,3,76.32
7628,11,21,3,72.36
7629,11,22,3,65.56
7630,11,23,3,16.64
7631,11,24,3,18.06
7632,11,1,4,13.54
7633,11,2,4,12.68
7634,11,3,4,12.4
7635,11,4,4,10.99
7636,11,5,4,12.37
7637,11,6,4,11.13
7638,11,7,4,27.5
7639,11,8,4,51.11
7640,11,9,4,97.48
7641,11,10,4,93.73
7642,11,11,4,100.22999999999999
7643,11,12,4,102.22
7644,11,13,4,111.83
7645,11,14,4,109.25
7646,11,15,4,102.83
7647,11,16,4,103.07
7648,11,17,4,109.82
7649,11,18,4,92.98
7650,11,19,4,61.78999999999999
7651,11,20,4,52.5
7652,11,21,4,43.47
7653,11,22,4,34.370000000000005
7654,11,23,4,14.969999999999999
7655,11,24,4,14.39
7656,11,1,5,11.3
7657,11,2,5,12.29
7658,11,3,5,11.83
7659,11,4,5,11.86
7660,11,5,5,13.55
7661,11,6,5,14.19
7662,11,7,5,16.58
7663,11,8,5,32.589999999999996
7664,11,9,5,97.24
7665,11,10,5,112.13
7666,11,11,5,130.89000000000001
7667,11,12,5,152.64000000000001
7668,11,13,5,153.77
7669,11,14,5,156.66
7670,11,15,5,160.22
7671,11,16,5,150.54
7672,11,17,5,137.72
7673,11,18,5,121.4
7674,11,19,5,89.23
7675,11,20,5,80.09
7676,11,21,5,76.25
7677,11,22,5,67.88
7678,11,23,5,15.96
7679,11,24,5,15.799999999999999
7680,11,1,6,13.57
7681,11,2,6,13.71
7682,11,3,6,14.07
7683,11,4,6,14.54
7684,11,5,6,13.51
7685,11,6,6,14.55
7686,11,7,6,19.81
7687,11,8,6,47.7
7688,11,9,6,103.47
7689,11,10,6,115.47
7690,11,11,6,130.29000000000002
7691,11,12,6,148.32
7692,11,13,6,153.18
7693,11,14,6,161.19
7694,11,15,6,151.47
7695,11,16,6,141.34
7696,11,17,6,143.93
7697,11,18,6,128.2
7698,11,19,6,97.76
7699,11,20,6,84.45
7700,11,21,6,78.14999999999999
7701,11,22,6,68.8
7702,11,23,6,14.86
7703,11,24,6,14.729999999999999
7704,11,1,7,8.27
7705,11,2,7,9.07
7706,11,3,7,9.72
7707,11,4,7,9.47
7708,11,5,7,10.22
7709,11,6,7,9.97
7710,11,7,7,17.09
7711,11,8,7,23.35
7712,11,9,7,40.67
7713,11,10,7,54.81999999999999
7714,11,11,7,69.14
7715,11,12,7,87.14999999999999
7716,11,13,7,99.49000000000001
7717,11,14,7,101.22
7718,11,15,7,102.38
7719,11,16,7,94.74000000000001
7720,11,17,7,92.03
7721,11,18,7,83.77000000000001
7722,11,19,7,11.23
7723,11,20,7,8.92
7724,11,21,7,9.7
7725,11,22,7,9.36
7726,11,23,7,10.22
7727,11,24,7,10.81
7728,11,1,1,10.14
7729,11,2,1,9.46
7730,11,3,1,8.96
7731,11,4,1,9.01
7732,11,5,1,9.44
7733,11,6,1,9.29
7734,11,7,1,12.5
7735,11,8,1,12.08
7736,11,9,1,13.370000000000001
7737,11,10,1,14.549999999999999
7738,11,11,1,14.219999999999999
7739,11,12,1,13.74
7740,11,13,1,12.06
7741,11,14,1,11.719999999999999
7742,11,15,1,12.98
7743,11,16,1,13.520000000000001
7744,11,17,1,11.91
7745,11,18,1,12.21
7746,11,19,1,9.22
7747,11,20,1,9.08
7748,11,21,1,8.73
7749,11,22,1,9.36
7750,11,23,1,8.46
7751,11,24,1,7.92
7752,11,1,2,10.25
7753,11,2,2,11.09
7754,11,3,2,12.49
7755,11,4,2,11.55
7756,11,5,2,10.57
7757,11,6,2,12.47
7758,11,7,2,106.98
7759,11,8,2,121.47
7760,11,9,2,149.26999999999998
7761,11,10,2,141.92000000000002
7762,11,11,2,154.9
7763,11,12,2,168.02
7764,11,13,2,185.78
7765,11,14,2,177.51
7766,11,15,2,176.87
7767,11,16,2,177.57999999999998
7768,11,17,2,177.33
7769,11,18,2,155.24
7770,11,19,2,123.2
7771,11,20,2,117.74
7772,11,21,2,112.21000000000001
7773,11,22,2,105.6
7774,11,23,2,18.96
7775,11,24,2,18.470000000000002
7776,11,1,3,13.79
7777,11,2,3,12.6
7778,11,3,3,12.7
7779,11,4,3,14.08
7780,11,5,3,15.29
7781,11,6,3,15.46
7782,11,7,3,56.11
7783,11,8,3,76.03
7784,11,9,3,129.3
7785,11,10,3,132.44
7786,11,11,3,139.20999999999998
7787,11,12,3,150.77999999999997
7788,11,13,3,156.0
7789,11,14,3,160.89
7790,11,15,3,149.78
7791,11,16,3,143.82999999999998
7792,11,17,3,141.37
7793,11,18,3,118.86000000000001
7794,11,19,3,94.75
7795,11,20,3,93.39999999999999
7796,11,21,3,90.49
7797,11,22,3,86.06
7798,11,23,3,15.860000000000001
7799,11,24,3,15.54
7800,11,1,4,12.93
7801,11,2,4,11.59
7802,11,3,4,13.17
7803,11,4,4,12.49
7804,11,5,4,13.8
7805,11,6,4,13.13
7806,11,7,4,82.85
7807,11,8,4,99.38
7808,11,9,4,147.01999999999998
7809,11,10,4,147.94
7810,11,11,4,155.2
7811,11,12,4,168.60999999999999
7812,11,13,4,172.54
7813,11,14,4,174.54000000000002
7814,11,15,4,159.68
7815,11,16,4,159.32999999999998
7816,11,17,4,157.93
7817,11,18,4,137.06
7818,11,19,4,111.87
7819,11,20,4,103.75
7820,11,21,4,101.46000000000001
7821,11,22,4,97.51
7822,11,23,4,18.349999999999998
7823,11,24,4,17.51
7824,11,1,8,11.02
7825,11,2,8,9.89
7826,11,3,8,9.85
7827,11,4,8,8.76
7828,11,5,8,9.76
7829,11,6,8,8.53
7830,11,7,8,10.91
7831,11,8,8,11.319999999999999
7832,11,9,8,11.62
7833,11,10,8,11.32
7834,11,11,8,29.97
7835,11,12,8,68.61
7836,11,13,8,74.11
7837,11,14,8,94.33
7838,11,15,8,86.75
7839,11,16,8,72.88
7840,11,17,8,20.78
7841,11,18,8,12.44
7842,11,19,8,10.13
7843,11,20,8,10.36
7844,11,21,8,9.37
7845,11,22,8,8.82
7846,11,23,8,9.14
7847,11,24,8,8.8
7848,11,1,6,11.38
7849,11,2,6,11.35
7850,11,3,6,11.17
7851,11,4,6,10.58
7852,11,5,6,11.87
7853,11,6,6,11.27
7854,11,7,6,41.51
7855,11,8,6,47.99
7856,11,9,6,81.53
7857,11,10,6,84.0
7858,11,11,6,88.3
7859,11,12,6,94.03999999999999
7860,11,13,6,94.27000000000001
7861,11,14,6,104.58
7862,11,15,6,92.94999999999999
7863,11,16,6,88.78999999999999
7864,11,17,6,89.9
7865,11,18,6,75.22
7866,11,19,6,46.480000000000004
7867,11,20,6,36.04
7868,11,21,6,33.32
7869,11,22,6,26.36
7870,11,23,6,15.7
7871,11,24,6,14.860000000000001
7872,11,1,7,8.06
7873,11,2,7,7.71
7874,11,3,7,7.66
7875,11,4,7,8.16
7876,11,5,7,8.13
7877,11,6,7,8.61
7878,11,7,7,16.29
7879,11,8,7,19.39
7880,11,9,7,41.37
7881,11,10,7,65.49000000000001
7882,11,11,7,86.44
7883,11,12,7,107.18
7884,11,13,7,106.06
7885,11,14,7,102.9
7886,11,15,7,95.02000000000001
7887,11,16,7,87.60000000000001
7888,11,17,7,83.03999999999999
7889,11,18,7,76.53
7890,11,19,7,10.16
7891,11,20,7,9.63
7892,11,21,7,8.84
7893,11,22,7,8.13
7894,11,23,7,9.49
7895,11,24,7,8.7
7896,11,1,1,8.49
7897,11,2,1,8.03
7898,11,3,1,8.18
7899,11,4,1,9.25
7900,11,5,1,9.6
7901,11,6,1,9.59
7902,11,7,1,11.25
7903,11,8,1,12.15
7904,11,9,1,11.49
7905,11,10,1,10.73
7906,11,11,1,11.29
7907,11,12,1,27.18
7908,11,13,1,62.22
7909,11,14,1,58.0
7910,11,15,1,65.56
7911,11,16,1,17.740000000000002
7912,11,17,1,11.53
7913,11,18,1,12.99
7914,11,19,1,10.2
7915,11,20,1,11.13
7916,11,21,1,11.24
7917,11,22,1,11.14
7918,11,23,1,11.6
7919,11,24,1,11.6
7920,11,1,2,14.39
7921,11,2,2,14.38
7922,11,3,2,14.93
7923,11,4,2,14.58
7924,11,5,2,13.63
7925,11,6,2,13.97
7926,11,7,2,17.81
7927,11,8,2,32.66
7928,11,9,2,78.85
7929,11,10,2,85.12
7930,11,11,2,105.8
7931,11,12,2,121.21
7932,11,13,2,129.70999999999998
7933,11,14,2,138.63
7934,11,15,2,126.6
7935,11,16,2,123.6
7936,11,17,2,117.72999999999999
7937,11,18,2,100.49
7938,11,19,2,69.14
7939,11,20,2,60.519999999999996
7940,11,21,2,53.56
7941,11,22,2,44.2
7942,11,23,2,19.61
7943,11,24,2,18.96
7944,11,1,3,13.7
7945,11,2,3,13.99
7946,11,3,3,13.61
7947,11,4,3,13.85
7948,11,5,3,14.77
7949,11,6,3,13.22
7950,11,7,3,17.98
7951,11,8,3,30.560000000000002
7952,11,9,3,65.92
7953,11,10,3,58.67
7954,11,11,3,66.47
7955,11,12,3,87.99
7956,11,13,3,105.03999999999999
7957,11,14,3,108.65
7958,11,15,3,100.49000000000001
7959,11,16,3,97.61
7960,11,17,3,93.89
7961,11,18,3,72.83
7962,11,19,3,40.56
7963,11,20,3,30.65
7964,11,21,3,22.85
7965,11,22,3,18.369999999999997
7966,11,23,3,16.78
7967,11,24,3,17.52
7968,11,1,4,12.66
7969,11,2,4,12.84
7970,11,3,4,11.28
7971,11,4,4,12.37
7972,11,5,4,13.47
7973,11,6,4,14.5
7974,11,7,4,18.26
7975,11,8,4,29.97
7976,11,9,4,67.28
7977,11,10,4,54.06
7978,11,11,4,50.12
7979,11,12,4,57.220000000000006
7980,11,13,4,65.07
7981,11,14,4,66.19999999999999
7982,11,15,4,63.22
7983,11,16,4,65.34
7984,11,17,4,60.81999999999999
7985,11,18,4,39.51
7986,11,19,4,20.62
7987,11,20,4,16.380000000000003
7988,11,21,4,18.83
7989,11,22,4,16.45
7990,11,23,4,17.18
7991,11,24,4,18.29
7992,11,1,5,14.86
7993,11,2,5,15.46
7994,11,3,5,15.46
7995,11,4,5,14.8
7996,11,5,5,15.17
7997,11,6,5,15.46
7998,11,7,5,19.76
7999,11,8,5,32.19
8000,11,9,5,73.75
8001,11,10,5,63.959999999999994
8002,11,11,5,68.89000000000001
8003,11,12,5,79.27000000000001
8004,11,13,5,82.56
8005,11,14,5,81.49000000000001
8006,11,15,5,79.95
8007,11,16,5,73.33
8008,11,17,5,75.42
8009,11,18,5,52.970000000000006
8010,11,19,5,32.22
8011,11,20,5,27.220000000000002
8012,11,21,5,23.24
8013,11,22,5,18.200000000000003
8014,11,23,5,15.1
8015,11,24,5,16.599999999999998
8016,12,1,6,13.84
8017,12,2,6,12.82
8018,12,3,6,11.57
8019,12,4,6,11.37
8020,12,5,6,10.4
8021,12,6,6,11.08
8022,12,7,6,15.42
8023,12,8,6,28.41
8024,12,9,6,63.44
8025,12,10,6,52.25
8026,12,11,6,50.2
8027,12,12,6,65.03999999999999
8028,12,13,6,88.91999999999999
8029,12,14,6,102.22
8030,12,15,6,96.31
8031,12,16,6,91.61
8032,12,17,6,89.17
8033,12,18,6,72.97
8034,12,19,6,46.42
8035,12,20,6,36.75
8036,12,21,6,32.02
8037,12,22,6,25.95
8038,12,23,6,17.34
8039,12,24,6,15.58
8040,12,1,7,8.18
8041,12,2,7,9.36
8042,12,3,7,9.65
8043,12,4,7,8.79
8044,12,5,7,8.75
8045,12,6,7,8.49
8046,12,7,7,15.04
8047,12,8,7,18.669999999999998
8048,12,9,7,24.830000000000002
8049,12,10,7,29.06
8050,12,11,7,27.98
8051,12,12,7,27.15
8052,12,13,7,21.450000000000003
8053,12,14,7,17.42
8054,12,15,7,16.14
8055,12,16,7,16.22
8056,12,17,7,17.26
8057,12,18,7,15.18
8058,12,19,7,13.48
8059,12,20,7,9.39
8060,12,21,7,8.63
8061,12,22,7,8.54
8062,12,23,7,9.37
8063,12,24,7,9.28
8064,12,1,1,9.79
8065,12,2,1,8.99
8066,12,3,1,8.24
8067,12,4,1,8.78
8068,12,5,1,9.24
8069,12,6,1,9.68
8070,12,7,1,13.35
8071,12,8,1,13.68
8072,12,9,1,12.37
8073,12,10,1,12.48
8074,12,11,1,13.610000000000001
8075,12,12,1,14.49
8076,12,13,1,13.69
8077,12,14,1,13.850000000000001
8078,12,15,1,12.299999999999999
8079,12,16,1,13.45
8080,12,17,1,11.860000000000001
8081,12,18,1,11.41
8082,12,19,1,9.27
8083,12,20,1,9.74
8084,12,21,1,9.07
8085,12,22,1,8.14
8086,12,23,1,9.05
8087,12,24,1,10.02
8088,12,1,2,14.21
8089,12,2,2,14.04
8090,12,3,2,14.64
8091,12,4,2,13.26
8092,12,5,2,13.57
8093,12,6,2,12.35
8094,12,7,2,60.16
8095,12,8,2,77.27000000000001
8096,12,9,2,99.45
8097,12,10,2,92.28
8098,12,11,2,93.17
8099,12,12,2,99.6
8100,12,13,2,104.88
8101,12,14,2,117.53
8102,12,15,2,132.92
8103,12,16,2,121.49000000000001
8104,12,17,2,115.13
8105,12,18,2,95.35
8106,12,19,2,67.65
8107,12,20,2,57.349999999999994
8108,12,21,2,52.31
8109,12,22,2,45.44
8110,12,23,2,14.51
8111,12,24,2,16.38
8112,12,1,3,12.06
8113,12,2,3,12.13
8114,12,3,3,13.74
8115,12,4,3,14.26
8116,12,5,3,13.82
8117,12,6,3,12.22
8118,12,7,3,14.940000000000001
8119,12,8,3,28.89
8120,12,9,3,62.62
8121,12,10,3,61.97
8122,12,11,3,72.06
8123,12,12,3,84.87
8124,12,13,3,92.01
8125,12,14,3,87.51
8126,12,15,3,84.82
8127,12,16,3,81.42
8128,12,17,3,71.98
8129,12,18,3,56.519999999999996
8130,12,19,3,24.64
8131,12,20,3,18.12
8132,12,21,3,18.24
8133,12,22,3,15.450000000000001
8134,12,23,3,15.43
8135,12,24,3,13.97
8136,12,1,4,11.01
8137,12,2,4,12.18
8138,12,3,4,11.46
8139,12,4,4,10.44
8140,12,5,4,10.78
8141,12,6,4,12.01
8142,12,7,4,14.84
8143,12,8,4,26.630000000000003
8144,12,9,4,54.48
8145,12,10,4,45.12
8146,12,11,4,52.08
8147,12,12,4,64.86
8148,12,13,4,77.2
8149,12,14,4,83.4
8150,12,15,4,76.76
8151,12,16,4,68.47
8152,12,17,4,63.32
8153,12,18,4,47.96000000000001
8154,12,19,4,22.95
8155,12,20,4,17.36
8156,12,21,4,17.33
8157,12,22,4,16.34
8158,12,23,4,16.29
8159,12,24,4,14.27
8160,12,1,5,12.91
8161,12,2,5,11.22
8162,12,3,5,12.38
8163,12,4,5,13.88
8164,12,5,5,15.07
8165,12,6,5,15.15
8166,12,7,5,19.86
8167,12,8,5,35.29
8168,12,9,5,72.42
8169,12,10,5,64.07
8170,12,11,5,71.92999999999999
8171,12,12,5,86.13
8172,12,13,5,100.0
8173,12,14,5,109.49000000000001
8174,12,15,5,105.22999999999999
8175,12,16,5,100.16
8176,12,17,5,88.01
8177,12,18,5,66.17
8178,12,19,5,38.82
8179,12,20,5,29.42
8180,12,21,5,23.990000000000002
8181,12,22,5,17.21
8182,12,23,5,15.39
8183,12,24,5,16.580000000000002
8184,12,1,6,13.49
8185,12,2,6,12.68
8186,12,3,6,14.04
8187,12,4,6,12.24
8188,12,5,6,13.03
8189,12,6,6,14.34
8190,12,7,6,19.580000000000002
8191,12,8,6,35.44
8192,12,9,6,76.44
8193,12,10,6,79.96
8194,12,11,6,87.45
8195,12,12,6,95.13999999999999
8196,12,13,6,102.00999999999999
8197,12,14,6,105.91
8198,12,15,6,101.96
8199,12,16,6,99.77000000000001
8200,12,17,6,95.32
8201,12,18,6,76.12
8202,12,19,6,49.26
8203,12,20,6,42.97
8204,12,21,6,38.83
8205,12,22,6,28.060000000000002
8206,12,23,6,15.16
8207,12,24,6,15.09
8208,12,1,7,9.71
8209,12,2,7,9.43
8210,12,3,7,9.1
8211,12,4,7,10.25
8212,12,5,7,10.28
8213,12,6,7,10.71
8214,12,7,7,18.93
8215,12,8,7,26.7
8216,12,9,7,28.84
8217,12,10,7,30.39
8218,12,11,7,30.68
8219,12,12,7,33.940000000000005
8220,12,13,7,22.72
8221,12,14,7,19.2
8222,12,15,7,15.489999999999998
8223,12,16,7,14.36
8224,12,17,7,16.7
8225,12,18,7,15.25
8226,12,19,7,13.610000000000001
8227,12,20,7,10.62
8228,12,21,7,9.24
8229,12,22,7,8.48
8230,12,23,7,9.38
8231,12,24,7,8.25
8232,12,1,1,7.63
8233,12,2,1,9.36
8234,12,3,1,8.29
8235,12,4,1,7.85
8236,12,5,1,9.69
8237,12,6,1,10.08
8238,12,7,1,13.07
8239,12,8,1,11.55
8240,12,9,1,10.4
8241,12,10,1,12.59
8242,12,11,1,12.920000000000002
8243,12,12,1,12.959999999999999
8244,12,13,1,12.41
8245,12,14,1,12.58
8246,12,15,1,11.6
8247,12,16,1,12.52
8248,12,17,1,12.25
8249,12,18,1,11.54
8250,12,19,1,8.87
8251,12,20,1,8.7
8252,12,21,1,9.61
8253,12,22,1,8.52
8254,12,23,1,9.1
8255,12,24,1,10.14
8256,12,1,2,14.4
8257,12,2,2,12.68
8258,12,3,2,12.92
8259,12,4,2,11.56
8260,12,5,2,12.19
8261,12,6,2,13.75
8262,12,7,2,16.240000000000002
8263,12,8,2,31.17
8264,12,9,2,63.46
8265,12,10,2,58.209999999999994
8266,12,11,2,57.23
8267,12,12,2,56.56999999999999
8268,12,13,2,53.620000000000005
8269,12,14,2,59.26
8270,12,15,2,47.04
8271,12,16,2,51.33
8272,12,17,2,54.690000000000005
8273,12,18,2,37.99
8274,12,19,2,20.110000000000003
8275,12,20,2,17.880000000000003
8276,12,21,2,17.9
8277,12,22,2,16.26
8278,12,23,2,17.79
8279,12,24,2,15.71
8280,12,1,3,12.09
8281,12,2,3,11.6
8282,12,3,3,13.39
8283,12,4,3,12.32
8284,12,5,3,11.07
8285,12,6,3,10.98
8286,12,7,3,14.91
8287,12,8,3,25.77
8288,12,9,3,62.31
8289,12,10,3,76.33000000000001
8290,12,11,3,86.31
8291,12,12,3,95.05000000000001
